reg;semaine;cl_age90;Nb_tests_PCR_TA_crible;Prc_tests_PCR_TA_crible;Nb_susp_501Y_V1;Prc_susp_501Y_V1;Nb_susp_501Y_V2_3;Prc_susp_501Y_V2_3;Nb_susp_IND;Prc_susp_IND;Nb_susp_ABS;Prc_susp_ABS
94;2021-03-01-2021-03-07;89;27;69.2;17;63;0;0;4;14.8;6;22.2
94;2021-03-01-2021-03-07;90;6;46.2;5;83.3;0;0;0;0;1;16.7
94;2021-03-02-2021-03-08;09;17;85;11;64.7;0;0;6;35.3;0;0
94;2021-03-02-2021-03-08;19;49;62;39;79.6;0;0;9;18.4;1;2
94;2021-03-02-2021-03-08;29;65;67.7;54;83.1;0;0;5;7.7;6;9.2
94;2021-03-02-2021-03-08;39;65;65;50;76.9;0;0;7;10.8;8;12.3
94;2021-03-02-2021-03-08;49;53;53;34;64.2;0;0;14;26.4;5;9.4
94;2021-03-02-2021-03-08;59;52;50.5;41;78.8;2;3.8;7;13.5;2;3.8
94;2021-03-02-2021-03-08;69;49;55.1;39;79.6;0;0;8;16.3;2;4.1
94;2021-03-02-2021-03-08;79;33;42.9;27;81.8;0;0;5;15.2;1;3
94;2021-03-02-2021-03-08;89;27;62.8;15;55.6;0;0;6;22.2;6;22.2
94;2021-03-02-2021-03-08;90;6;35.3;3;50;1;16.7;1;16.7;1;16.7
94;2021-03-03-2021-03-09;09;19;86.4;13;68.4;0;0;6;31.6;0;0
94;2021-03-03-2021-03-09;19;50;62.5;39;78;0;0;10;20;1;2
94;2021-03-03-2021-03-09;29;57;62;49;86;0;0;3;5.3;5;8.8
94;2021-03-03-2021-03-09;39;65;64.4;49;75.4;0;0;8;12.3;8;12.3
94;2021-03-03-2021-03-09;49;60;54.1;40;66.7;0;0;14;23.3;6;10
94;2021-03-03-2021-03-09;59;53;53.5;42;79.2;2;3.8;7;13.2;2;3.8
94;2021-03-03-2021-03-09;69;45;56.2;37;82.2;0;0;6;13.3;2;4.4
94;2021-03-03-2021-03-09;79;33;48.5;27;81.8;0;0;5;15.2;1;3
94;2021-03-03-2021-03-09;89;27;69.2;17;63;0;0;3;11.1;7;25.9
94;2021-03-03-2021-03-09;90;9;50;6;66.7;1;11.1;1;11.1;1;11.1
94;2021-03-04-2021-03-10;09;21;87.5;14;66.7;0;0;7;33.3;0;0
94;2021-03-04-2021-03-10;19;54;64.3;41;75.9;0;0;12;22.2;1;1.9
94;2021-03-04-2021-03-10;29;58;63;51;87.9;0;0;5;8.6;2;3.4
94;2021-03-04-2021-03-10;39;74;64.9;56;75.7;0;0;9;12.2;9;12.2
94;2021-03-04-2021-03-10;49;64;57.1;45;70.3;0;0;12;18.8;7;10.9
94;2021-03-04-2021-03-10;59;50;52.1;40;80;1;2;7;14;2;4
94;2021-03-04-2021-03-10;69;46;57.5;39;84.8;0;0;6;13;1;2.2
94;2021-03-04-2021-03-10;79;32;59.3;24;75;2;6.2;4;12.5;2;6.2
94;2021-03-04-2021-03-10;89;26;65;16;61.5;4;15.4;2;7.7;4;15.4
94;2021-03-04-2021-03-10;90;12;54.5;7;58.3;3;25;1;8.3;1;8.3
94;2021-03-05-2021-03-11;09;24;88.9;16;66.7;0;0;8;33.3;0;0
94;2021-03-05-2021-03-11;19;61;64.2;45;73.8;0;0;16;26.2;0;0
94;2021-03-05-2021-03-11;29;53;63.1;44;83;0;0;6;11.3;3;5.7
94;2021-03-05-2021-03-11;39;71;64.5;52;73.2;0;0;12;16.9;7;9.9
94;2021-03-05-2021-03-11;49;62;55.9;46;74.2;0;0;12;19.4;4;6.5
94;2021-03-05-2021-03-11;59;53;55.8;41;77.4;1;1.9;9;17;2;3.8
94;2021-03-05-2021-03-11;69;45;55.6;38;84.4;0;0;6;13.3;1;2.2
94;2021-03-05-2021-03-11;79;31;57.4;21;67.7;2;6.5;6;19.4;2;6.5
94;2021-03-05-2021-03-11;89;26;65;15;57.7;6;23.1;2;7.7;3;11.5
94;2021-03-05-2021-03-11;90;14;51.9;9;64.3;3;21.4;1;7.1;1;7.1
94;2021-03-06-2021-03-12;09;19;90.5;12;63.2;0;0;5;26.3;2;10.5
94;2021-03-06-2021-03-12;19;57;65.5;44;77.2;0;0;13;22.8;0;0
94;2021-03-06-2021-03-12;29;52;57.8;43;82.7;0;0;6;11.5;3;5.8
94;2021-03-06-2021-03-12;39;70;60.9;54;77.1;0;0;12;17.1;4;5.7
94;2021-03-06-2021-03-12;49;67;62;53;79.1;0;0;11;16.4;3;4.5
94;2021-03-06-2021-03-12;59;54;56.2;43;79.6;0;0;10;18.5;1;1.9
94;2021-03-06-2021-03-12;69;46;52.3;38;82.6;0;0;7;15.2;1;2.2
94;2021-03-06-2021-03-12;79;36;57.1;26;72.2;2;5.6;7;19.4;1;2.8
94;2021-03-06-2021-03-12;89;25;64.1;14;56;6;24;2;8;3;12
94;2021-03-06-2021-03-12;90;14;48.3;10;71.4;3;21.4;1;7.1;0;0
94;2021-03-07-2021-03-13;09;22;91.7;14;63.6;0;0;5;22.7;3;13.6
94;2021-03-07-2021-03-13;19;57;65.5;45;78.9;0;0;12;21.1;0;0
94;2021-03-07-2021-03-13;29;53;58.9;42;79.2;0;0;8;15.1;3;5.7
94;2021-03-07-2021-03-13;39;64;56.6;52;81.2;0;0;10;15.6;2;3.1
94;2021-03-07-2021-03-13;49;68;64.2;53;77.9;0;0;12;17.6;3;4.4
94;2021-03-07-2021-03-13;59;57;56.4;44;77.2;0;0;10;17.5;3;5.3
94;2021-03-07-2021-03-13;69;50;54.3;39;78;0;0;10;20;1;2
94;2021-03-07-2021-03-13;79;36;57.1;26;72.2;2;5.6;7;19.4;1;2.8
94;2021-03-07-2021-03-13;89;25;61;14;56;6;24;2;8;3;12
94;2021-03-07-2021-03-13;90;14;48.3;10;71.4;3;21.4;1;7.1;0;0
94;2021-03-08-2021-03-14;09;23;92;15;65.2;0;0;5;21.7;3;13
94;2021-03-08-2021-03-14;19;58;66.7;46;79.3;0;0;12;20.7;0;0
94;2021-03-08-2021-03-14;29;53;59.6;42;79.2;0;0;8;15.1;3;5.7
94;2021-03-08-2021-03-14;39;67;57.3;55;82.1;0;0;10;14.9;2;3
94;2021-03-08-2021-03-14;49;69;64.5;54;78.3;0;0;12;17.4;3;4.3
94;2021-03-08-2021-03-14;59;56;56.6;43;76.8;0;0;10;17.9;3;5.4
94;2021-03-08-2021-03-14;69;50;53.8;39;78;0;0;10;20;1;2
94;2021-03-08-2021-03-14;79;38;58.5;28;73.7;2;5.3;7;18.4;1;2.6
94;2021-03-08-2021-03-14;89;28;63.6;17;60.7;6;21.4;2;7.1;3;10.7
94;2021-03-08-2021-03-14;90;13;50;9;69.2;3;23.1;1;7.7;0;0
94;2021-03-09-2021-03-15;09;27;84.4;19;70.4;0;0;5;18.5;3;11.1
94;2021-03-09-2021-03-15;19;53;60.9;42;79.2;0;0;11;20.8;0;0
94;2021-03-09-2021-03-15;29;44;49.4;35;79.5;0;0;6;13.6;3;6.8
94;2021-03-09-2021-03-15;39;84;61.8;70;83.3;0;0;9;10.7;5;6
94;2021-03-09-2021-03-15;49;71;63.4;60;84.5;0;0;8;11.3;3;4.2
94;2021-03-09-2021-03-15;59;59;60.8;43;72.9;0;0;12;20.3;4;6.8
94;2021-03-09-2021-03-15;69;50;53.8;44;88;0;0;5;10;1;2
94;2021-03-09-2021-03-15;79;34;56.7;26;76.5;2;5.9;5;14.7;1;2.9
94;2021-03-09-2021-03-15;89;27;61.4;18;66.7;7;25.9;0;0;2;7.4
94;2021-03-09-2021-03-15;90;15;60;11;73.3;2;13.3;1;6.7;1;6.7
94;2021-03-10-2021-03-16;09;26;83.9;16;61.5;0;0;7;26.9;3;11.5
94;2021-03-10-2021-03-16;19;55;62.5;44;80;0;0;11;20;0;0
94;2021-03-10-2021-03-16;29;41;48.8;32;78;0;0;6;14.6;3;7.3
94;2021-03-10-2021-03-16;39;88;62.9;73;83;0;0;10;11.4;5;5.7
94;2021-03-10-2021-03-16;49;59;63.4;51;86.4;0;0;6;10.2;2;3.4
94;2021-03-10-2021-03-16;59;60;61.2;45;75;0;0;11;18.3;4;6.7
94;2021-03-10-2021-03-16;69;47;53.4;41;87.2;0;0;5;10.6;1;2.1
94;2021-03-10-2021-03-16;79;33;58.9;24;72.7;2;6.1;5;15.2;2;6.1
94;2021-03-10-2021-03-16;89;25;62.5;17;68;7;28;0;0;1;4
94;2021-03-10-2021-03-16;90;13;56.5;9;69.2;2;15.4;1;7.7;1;7.7
94;2021-03-11-2021-03-17;09;28;84.8;19;67.9;0;0;6;21.4;3;10.7
94;2021-03-11-2021-03-17;19;57;63.3;47;82.5;0;0;10;17.5;0;0
94;2021-03-11-2021-03-17;29;34;43.6;28;82.4;0;0;4;11.8;2;5.9
94;2021-03-11-2021-03-17;39;78;60.9;65;83.3;0;0;9;11.5;4;5.1
94;2021-03-11-2021-03-17;49;56;62.2;50;89.3;0;0;5;8.9;1;1.8
94;2021-03-11-2021-03-17;59;58;63;44;75.9;0;0;11;19;3;5.2
94;2021-03-11-2021-03-17;69;46;53.5;38;82.6;0;0;6;13;2;4.3
94;2021-03-11-2021-03-17;79;34;54;29;85.3;0;0;4;11.8;1;2.9
94;2021-03-11-2021-03-17;89;25;65.8;21;84;3;12;0;0;1;4
94;2021-03-11-2021-03-17;90;12;57.1;10;83.3;0;0;1;8.3;1;8.3
94;2021-03-12-2021-03-18;09;27;87.1;19;70.4;0;0;5;18.5;3;11.1
94;2021-03-12-2021-03-18;19;48;61.5;40;83.3;0;0;8;16.7;0;0
94;2021-03-12-2021-03-18;29;33;43.4;26;78.8;0;0;6;18.2;1;3
94;2021-03-12-2021-03-18;39;72;60.5;63;87.5;0;0;5;6.9;4;5.6
94;2021-03-12-2021-03-18;49;55;65.5;49;89.1;0;0;5;9.1;1;1.8
94;2021-03-12-2021-03-18;59;55;61.8;43;78.2;0;0;9;16.4;3;5.5
94;2021-03-12-2021-03-18;69;52;58.4;42;80.8;0;0;7;13.5;3;5.8
94;2021-03-12-2021-03-18;79;38;54.3;32;84.2;0;0;5;13.2;1;2.6
94;2021-03-12-2021-03-18;89;19;52.8;17;89.5;1;5.3;0;0;1;5.3
94;2021-03-12-2021-03-18;90;10;52.6;8;80;0;0;1;10;1;10
94;2021-03-13-2021-03-19;09;23;67.6;18;78.3;0;0;4;17.4;1;4.3
94;2021-03-13-2021-03-19;19;39;46.4;33;84.6;0;0;6;15.4;0;0
94;2021-03-13-2021-03-19;29;28;38.9;22;78.6;0;0;6;21.4;0;0
94;2021-03-13-2021-03-19;39;59;50;53;89.8;0;0;3;5.1;3;5.1
94;2021-03-13-2021-03-19;49;44;53.7;39;88.6;0;0;4;9.1;1;2.3
94;2021-03-13-2021-03-19;59;46;53.5;35;76.1;0;0;8;17.4;3;6.5
94;2021-03-13-2021-03-19;69;43;50.6;34;79.1;0;0;6;14;3;7
94;2021-03-13-2021-03-19;79;30;44.8;25;83.3;0;0;4;13.3;1;3.3
94;2021-03-13-2021-03-19;89;16;47.1;15;93.8;1;6.2;0;0;0;0
94;2021-03-13-2021-03-19;90;9;60;7;77.8;0;0;1;11.1;1;11.1
94;2021-02-12-2021-02-18;0;232;46.8;157;67.7;2;0.9;28;12.1;45;19.4
94;2021-02-13-2021-02-19;0;236;45.1;155;65.7;2;0.8;37;15.7;42;17.8
94;2021-02-14-2021-02-20;0;241;45.2;160;66.4;2;0.8;40;16.6;39;16.2
94;2021-02-15-2021-02-21;0;242;45.2;162;66.9;2;0.8;39;16.1;39;16.1
94;2021-02-16-2021-02-22;0;283;46.9;195;68.9;3;1.1;49;17.3;36;12.7
94;2021-02-17-2021-02-23;0;307;49.1;213;69.4;3;1;54;17.6;37;12.1
94;2021-02-18-2021-02-24;0;325;50.3;233;71.7;1;0.3;56;17.2;35;10.8
94;2021-02-19-2021-02-25;0;322;50;232;72;1;0.3;54;16.8;35;10.9
94;2021-02-20-2021-02-26;0;331;50.5;236;71.3;1;0.3;52;15.7;42;12.7
94;2021-02-21-2021-02-27;0;323;50.9;231;71.5;1;0.3;52;16.1;39;12.1
94;2021-02-22-2021-02-28;0;325;51.3;231;71.1;1;0.3;53;16.3;40;12.3
94;2021-02-23-2021-03-01;0;309;51.9;228;73.8;0;0;41;13.3;40;12.9
94;2021-02-24-2021-03-02;0;330;51.4;254;77;0;0;41;12.4;35;10.6
94;2021-02-25-2021-03-03;0;342;52.5;256;74.9;1;0.3;47;13.7;38;11.1
94;2021-02-26-2021-03-04;0;366;54;282;77;1;0.3;44;12;39;10.7
94;2021-02-27-2021-03-05;0;388;56.1;299;77.1;2;0.5;50;12.9;37;9.5
94;2021-02-28-2021-03-06;0;404;57.2;311;77;2;0.5;52;12.9;39;9.7
94;2021-03-01-2021-03-07;0;399;56.7;308;77.2;2;0.5;51;12.8;38;9.5
94;2021-03-02-2021-03-08;0;416;57.5;313;75.2;3;0.7;68;16.3;32;7.7
94;2021-03-03-2021-03-09;0;418;58.9;319;76.3;3;0.7;63;15.1;33;7.9
94;2021-03-04-2021-03-10;0;437;60.9;333;76.2;10;2.3;65;14.9;29;6.6
94;2021-03-05-2021-03-11;0;440;60.8;327;74.3;12;2.7;78;17.7;23;5.2
94;2021-03-06-2021-03-12;0;440;59.8;337;76.6;11;2.5;74;16.8;18;4.1
94;2021-03-07-2021-03-13;0;446;59.8;339;76;11;2.5;77;17.3;19;4.3
94;2021-03-08-2021-03-14;0;455;60.5;348;76.5;11;2.4;77;16.9;19;4.2
94;2021-03-09-2021-03-15;0;464;59.9;368;79.3;11;2.4;62;13.4;23;5
94;2021-03-10-2021-03-16;0;447;60.3;352;78.7;11;2.5;62;13.9;22;4.9
94;2021-03-11-2021-03-17;0;429;59.6;352;82.1;3;0.7;56;13.1;18;4.2
94;2021-03-12-2021-03-18;0;410;59.2;340;82.9;1;0.2;51;12.4;18;4.4
94;2021-03-13-2021-03-19;0;338;49.9;282;83.4;1;0.3;42;12.4;13;3.8
52;2021-02-12-2021-02-18;09;165;74.3;83;50.3;7;4.2;15;9.1;60;36.4
52;2021-02-12-2021-02-18;19;568;68.2;240;42.3;38;6.7;35;6.2;255;44.9
52;2021-02-12-2021-02-18;29;578;66;236;40.8;49;8.5;36;6.2;257;44.5
52;2021-02-12-2021-02-18;39;516;69.4;239;46.3;35;6.8;25;4.8;217;42.1
52;2021-02-12-2021-02-18;49;567;71.2;258;45.5;26;4.6;31;5.5;252;44.4
52;2021-02-12-2021-02-18;59;521;69.7;225;43.2;15;2.9;28;5.4;253;48.6
52;2021-02-12-2021-02-18;69;369;71.1;143;38.8;7;1.9;25;6.8;194;52.6
52;2021-02-12-2021-02-18;79;240;69.8;89;37.1;12;5;15;6.2;124;51.7
52;2021-02-12-2021-02-18;89;210;67.3;76;36.2;5;2.4;15;7.1;114;54.3
52;2021-02-12-2021-02-18;90;150;75.4;54;36;3;2;15;10;78;52
52;2021-02-13-2021-02-19;09;168;74;82;48.8;8;4.8;12;7.1;66;39.3
52;2021-02-13-2021-02-19;19;595;70.3;254;42.7;37;6.2;33;5.5;271;45.5
52;2021-02-13-2021-02-19;29;625;68.8;248;39.7;54;8.6;38;6.1;285;45.6
52;2021-02-13-2021-02-19;39;559;70.8;238;42.6;36;6.4;27;4.8;258;46.2
52;2021-02-13-2021-02-19;49;605;73;278;46;34;5.6;30;5;263;43.5
52;2021-02-13-2021-02-19;59;589;73.3;253;43;20;3.4;26;4.4;290;49.2
52;2021-02-13-2021-02-19;69;391;72;145;37.1;10;2.6;25;6.4;211;54
52;2021-02-13-2021-02-19;79;252;71.2;93;36.9;12;4.8;16;6.3;131;52
52;2021-02-13-2021-02-19;89;225;69.9;73;32.4;5;2.2;17;7.6;130;57.8
52;2021-02-13-2021-02-19;90;139;74.3;45;32.4;3;2.2;13;9.4;78;56.1
52;2021-02-14-2021-02-20;09;171;75.3;81;47.4;8;4.7;14;8.2;68;39.8
52;2021-02-14-2021-02-20;19;627;71.5;261;41.6;47;7.5;36;5.7;283;45.1
52;2021-02-14-2021-02-20;29;660;71.5;275;41.7;55;8.3;38;5.8;292;44.2
52;2021-02-14-2021-02-20;39;601;72.8;248;41.3;40;6.7;33;5.5;280;46.6
52;2021-02-14-2021-02-20;49;651;74.4;295;45.3;39;6;33;5.1;284;43.6
52;2021-02-14-2021-02-20;59;613;74.6;263;42.9;22;3.6;28;4.6;300;48.9
52;2021-02-14-2021-02-20;69;417;72.9;159;38.1;12;2.9;29;7;217;52
52;2021-02-14-2021-02-20;79;270;72.2;105;38.9;11;4.1;21;7.8;133;49.3
52;2021-02-14-2021-02-20;89;232;73;77;33.2;6;2.6;16;6.9;133;57.3
52;2021-02-14-2021-02-20;90;139;73.2;47;33.8;2;1.4;12;8.6;78;56.1
52;2021-02-15-2021-02-21;09;165;73.7;81;49.1;6;3.6;12;7.3;66;40
52;2021-02-15-2021-02-21;19;634;72.1;265;41.8;49;7.7;39;6.2;281;44.3
52;2021-02-15-2021-02-21;29;672;71.4;283;42.1;55;8.2;41;6.1;293;43.6
52;2021-02-15-2021-02-21;39;607;72.1;252;41.5;39;6.4;33;5.4;283;46.6
52;2021-02-15-2021-02-21;49;658;74.5;299;45.4;42;6.4;33;5;284;43.2
52;2021-02-15-2021-02-21;59;613;74.5;263;42.9;22;3.6;26;4.2;302;49.3
52;2021-02-15-2021-02-21;69;427;73.9;164;38.4;11;2.6;31;7.3;221;51.8
52;2021-02-15-2021-02-21;79;270;72.4;105;38.9;11;4.1;22;8.1;132;48.9
52;2021-02-15-2021-02-21;89;236;74.4;84;35.6;6;2.5;17;7.2;129;54.7
52;2021-02-15-2021-02-21;90;147;73.5;48;32.7;4;2.7;12;8.2;83;56.5
52;2021-02-16-2021-02-22;09;168;72.4;76;45.2;5;3;13;7.7;74;44
52;2021-02-16-2021-02-22;19;671;72.4;287;42.8;48;7.2;49;7.3;287;42.8
52;2021-02-16-2021-02-22;29;717;71.8;310;43.2;60;8.4;48;6.7;299;41.7
52;2021-02-16-2021-02-22;39;625;71.1;271;43.4;49;7.8;38;6.1;267;42.7
52;2021-02-16-2021-02-22;49;665;73.7;304;45.7;46;6.9;33;5;282;42.4
52;2021-02-16-2021-02-22;59;626;73.5;263;42;27;4.3;32;5.1;304;48.6
52;2021-02-16-2021-02-22;69;427;74.7;179;41.9;14;3.3;33;7.7;201;47.1
52;2021-02-16-2021-02-22;79;297;74.4;119;40.1;14;4.7;23;7.7;141;47.5
52;2021-02-16-2021-02-22;89;237;76.5;87;36.7;7;3;20;8.4;123;51.9
52;2021-02-16-2021-02-22;90;138;73.4;45;32.6;6;4.3;10;7.2;77;55.8
52;2021-02-17-2021-02-23;09;184;72.4;80;43.5;8;4.3;16;8.7;80;43.5
52;2021-02-17-2021-02-23;19;674;71.8;302;44.8;47;7;44;6.5;281;41.7
52;2021-02-17-2021-02-23;29;729;72;314;43.1;63;8.6;48;6.6;304;41.7
52;2021-02-17-2021-02-23;39;651;71.5;286;43.9;50;7.7;36;5.5;279;42.9
52;2021-02-17-2021-02-23;49;649;72.3;310;47.8;50;7.7;31;4.8;258;39.8
52;2021-02-17-2021-02-23;59;638;71.9;289;45.3;33;5.2;30;4.7;286;44.8
52;2021-02-17-2021-02-23;69;412;74.1;179;43.4;15;3.6;30;7.3;188;45.6
52;2021-02-17-2021-02-23;79;305;71.8;127;41.6;15;4.9;25;8.2;138;45.2
52;2021-02-17-2021-02-23;89;235;74.4;96;40.9;8;3.4;19;8.1;112;47.7
52;2021-02-17-2021-02-23;90;149;76.4;47;31.5;8;5.4;8;5.4;86;57.7
52;2021-02-18-2021-02-24;09;184;73.9;76;41.3;11;6;14;7.6;83;45.1
52;2021-02-18-2021-02-24;19;648;71.5;292;45.1;56;8.6;39;6;261;40.3
52;2021-02-18-2021-02-24;29;733;72.4;331;45.2;69;9.4;50;6.8;283;38.6
52;2021-02-18-2021-02-24;39;644;71.4;284;44.1;46;7.1;43;6.7;271;42.1
52;2021-02-18-2021-02-24;49;664;72.3;316;47.6;57;8.6;32;4.8;259;39
52;2021-02-18-2021-02-24;59;620;72.5;285;46;35;5.6;28;4.5;272;43.9
52;2021-02-18-2021-02-24;69;385;72.4;176;45.7;18;4.7;28;7.3;163;42.3
52;2021-02-18-2021-02-24;79;308;69.4;128;41.6;14;4.5;24;7.8;142;46.1
52;2021-02-18-2021-02-24;89;244;73.9;94;38.5;9;3.7;20;8.2;121;49.6
52;2021-02-18-2021-02-24;90;136;67.7;36;26.5;8;5.9;5;3.7;87;64
52;2021-02-19-2021-02-25;09;190;76.9;79;41.6;12;6.3;15;7.9;84;44.2
52;2021-02-19-2021-02-25;19;663;71.9;322;48.6;53;8;40;6;248;37.4
52;2021-02-19-2021-02-25;29;704;72.4;322;45.7;69;9.8;57;8.1;256;36.4
52;2021-02-19-2021-02-25;39;646;70.3;296;45.8;46;7.1;44;6.8;260;40.2
52;2021-02-19-2021-02-25;49;675;73.4;332;49.2;55;8.1;36;5.3;252;37.3
52;2021-02-19-2021-02-25;59;601;71.4;289;48.1;36;6;30;5;246;40.9
52;2021-02-19-2021-02-25;69;390;69;186;47.7;21;5.4;25;6.4;158;40.5
52;2021-02-19-2021-02-25;79;321;70.2;134;41.7;14;4.4;26;8.1;147;45.8
52;2021-02-19-2021-02-25;89;245;75.9;95;38.8;7;2.9;18;7.3;125;51
52;2021-02-19-2021-02-25;90;134;70.2;36;26.9;9;6.7;6;4.5;83;61.9
52;2021-02-20-2021-02-26;09;189;77.8;77;40.7;12;6.3;17;9;83;43.9
52;2021-02-20-2021-02-26;19;692;73.6;352;50.9;61;8.8;44;6.4;235;34
52;2021-02-20-2021-02-26;29;685;74.1;345;50.4;60;8.8;52;7.6;228;33.3
52;2021-02-20-2021-02-26;39;629;70.9;309;49.1;46;7.3;42;6.7;232;36.9
52;2021-02-20-2021-02-26;49;677;72.8;338;49.9;51;7.5;35;5.2;253;37.4
52;2021-02-20-2021-02-26;59;595;71.3;305;51.3;38;6.4;31;5.2;221;37.1
52;2021-02-20-2021-02-26;69;404;70.9;202;50;19;4.7;21;5.2;162;40.1
52;2021-02-20-2021-02-26;79;327;71.7;141;43.1;13;4;27;8.3;146;44.6
52;2021-02-20-2021-02-26;89;239;76.6;96;40.2;10;4.2;16;6.7;117;49
52;2021-02-20-2021-02-26;90;142;72.1;40;28.2;9;6.3;8;5.6;85;59.9
52;2021-02-21-2021-02-27;09;191;76.4;85;44.5;11;5.8;14;7.3;81;42.4
52;2021-02-21-2021-02-27;19;687;73.6;368;53.6;54;7.9;41;6;224;32.6
52;2021-02-21-2021-02-27;29;659;73.8;337;51.1;62;9.4;50;7.6;210;31.9
52;2021-02-21-2021-02-27;39;598;69.5;308;51.5;42;7;37;6.2;211;35.3
52;2021-02-21-2021-02-27;49;653;71.8;333;51;49;7.5;32;4.9;239;36.6
52;2021-02-21-2021-02-27;59;598;71.6;316;52.8;39;6.5;31;5.2;212;35.5
52;2021-02-21-2021-02-27;69;397;71.5;191;48.1;23;5.8;18;4.5;165;41.6
52;2021-02-21-2021-02-27;79;320;71.3;137;42.8;13;4.1;21;6.6;149;46.6
52;2021-02-21-2021-02-27;89;234;75.7;95;40.6;9;3.8;16;6.8;114;48.7
52;2021-02-21-2021-02-27;90;147;73.9;41;27.9;9;6.1;10;6.8;87;59.2
52;2021-02-22-2021-02-28;09;191;78;85;44.5;11;5.8;14;7.3;81;42.4
52;2021-02-22-2021-02-28;19;701;73.9;378;53.9;53;7.6;42;6;228;32.5
52;2021-02-22-2021-02-28;29;652;73.4;336;51.5;62;9.5;48;7.4;206;31.6
52;2021-02-22-2021-02-28;39;599;69.6;310;51.8;43;7.2;36;6;210;35.1
52;2021-02-22-2021-02-28;49;661;72.5;336;50.8;46;7;35;5.3;244;36.9
52;2021-02-22-2021-02-28;59;603;72;319;52.9;39;6.5;35;5.8;210;34.8
52;2021-02-22-2021-02-28;69;394;71.2;186;47.2;26;6.6;16;4.1;166;42.1
52;2021-02-22-2021-02-28;79;317;71.2;136;42.9;13;4.1;19;6;149;47
52;2021-02-22-2021-02-28;89;230;75.7;89;38.7;9;3.9;16;7;116;50.4
52;2021-02-22-2021-02-28;90;138;74.2;39;28.3;7;5.1;9;6.5;83;60.1
52;2021-02-23-2021-03-01;09;199;79.6;107;53.8;12;6;11;5.5;69;34.7
52;2021-02-23-2021-03-01;19;713;74.5;409;57.4;58;8.1;35;4.9;211;29.6
52;2021-02-23-2021-03-01;29;641;72.3;353;55.1;58;9;42;6.6;188;29.3
52;2021-02-23-2021-03-01;39;601;69.9;335;55.7;38;6.3;33;5.5;195;32.4
52;2021-02-23-2021-03-01;49;642;71.1;356;55.5;38;5.9;25;3.9;223;34.7
52;2021-02-23-2021-03-01;59;603;73;351;58.2;41;6.8;34;5.6;177;29.4
52;2021-02-23-2021-03-01;69;418;70.1;199;47.6;31;7.4;11;2.6;177;42.3
52;2021-02-23-2021-03-01;79;296;70;147;49.7;7;2.4;16;5.4;126;42.6
52;2021-02-23-2021-03-01;89;220;76.7;89;40.5;8;3.6;16;7.3;107;48.6
52;2021-02-23-2021-03-01;90;123;75.9;31;25.2;5;4.1;11;8.9;76;61.8
52;2021-02-24-2021-03-02;09;190;80.5;107;56.3;11;5.8;14;7.4;58;30.5
52;2021-02-24-2021-03-02;19;743;76;434;58.4;64;8.6;39;5.2;206;27.7
52;2021-02-24-2021-03-02;29;664;74;390;58.7;50;7.5;40;6;184;27.7
52;2021-02-24-2021-03-02;39;599;69.2;353;58.9;44;7.3;35;5.8;167;27.9
52;2021-02-24-2021-03-02;49;641;71;361;56.3;36;5.6;28;4.4;216;33.7
52;2021-02-24-2021-03-02;59;604;74.7;346;57.3;39;6.5;34;5.6;185;30.6
52;2021-02-24-2021-03-02;69;421;70.8;211;50.1;32;7.6;12;2.9;166;39.4
52;2021-02-24-2021-03-02;79;285;71.2;146;51.2;7;2.5;17;6;115;40.4
52;2021-02-24-2021-03-02;89;220;80.6;88;40;6;2.7;19;8.6;107;48.6
52;2021-02-24-2021-03-02;90;115;74.7;34;29.6;4;3.5;11;9.6;66;57.4
52;2021-02-25-2021-03-03;09;191;77.3;122;63.9;7;3.7;13;6.8;49;25.7
52;2021-02-25-2021-03-03;19;737;76.1;437;59.3;53;7.2;46;6.2;201;27.3
52;2021-02-25-2021-03-03;29;679;73.5;410;60.4;48;7.1;38;5.6;183;27
52;2021-02-25-2021-03-03;39;612;69.4;380;62.1;43;7;29;4.7;160;26.1
52;2021-02-25-2021-03-03;49;625;71.1;364;58.2;31;5;28;4.5;202;32.3
52;2021-02-25-2021-03-03;59;605;73.5;351;58;36;6;34;5.6;184;30.4
52;2021-02-25-2021-03-03;69;437;72.8;222;50.8;33;7.6;14;3.2;168;38.4
52;2021-02-25-2021-03-03;79;281;73.6;148;52.7;8;2.8;17;6;108;38.4
52;2021-02-25-2021-03-03;89;216;82.8;92;42.6;6;2.8;19;8.8;99;45.8
52;2021-02-25-2021-03-03;90;98;84.5;29;29.6;4;4.1;9;9.2;56;57.1
52;2021-02-26-2021-03-04;09;192;75.3;127;66.1;7;3.6;12;6.2;46;24
52;2021-02-26-2021-03-04;19;760;76.5;443;58.3;52;6.8;45;5.9;220;28.9
52;2021-02-26-2021-03-04;29;710;73.4;452;63.7;43;6.1;35;4.9;180;25.4
52;2021-02-26-2021-03-04;39;614;71.4;380;61.9;46;7.5;33;5.4;155;25.2
52;2021-02-26-2021-03-04;49;638;70.4;379;59.4;33;5.2;27;4.2;199;31.2
52;2021-02-26-2021-03-04;59;617;74.2;357;57.9;35;5.7;31;5;194;31.4
52;2021-02-26-2021-03-04;69;422;74.2;215;50.9;34;8.1;14;3.3;159;37.7
52;2021-02-26-2021-03-04;79;257;72;141;54.9;9;3.5;14;5.4;93;36.2
