reg;semaine;cl_age90;Nb_tests_PCR_TA_crible;Prc_tests_PCR_TA_crible;Nb_susp_501Y_V1;Prc_susp_501Y_V1;Nb_susp_501Y_V2_3;Prc_susp_501Y_V2_3;Nb_susp_IND;Prc_susp_IND;Nb_susp_ABS;Prc_susp_ABS
27;2021-02-20-2021-02-26;19;471;70.8;192;40.8;22;4.7;16;3.4;241;51.2
27;2021-02-20-2021-02-26;29;514;67.5;223;43.4;15;2.9;29;5.6;247;48.1
27;2021-02-20-2021-02-26;39;468;70.5;211;45.1;24;5.1;20;4.3;213;45.5
27;2021-02-20-2021-02-26;49;531;70.1;211;39.7;19;3.6;20;3.8;281;52.9
27;2021-02-20-2021-02-26;59;534;70.1;208;39;7;1.3;26;4.9;293;54.9
27;2021-02-20-2021-02-26;69;402;71.2;148;36.8;19;4.7;19;4.7;216;53.7
27;2021-02-20-2021-02-26;79;270;65.2;97;35.9;4;1.5;14;5.2;155;57.4
27;2021-02-20-2021-02-26;89;213;64.7;56;26.3;2;0.9;22;10.3;133;62.4
27;2021-02-20-2021-02-26;90;90;64.3;20;22.2;1;1.1;17;18.9;52;57.8
27;2021-02-21-2021-02-27;09;132;72.9;56;42.4;8;6.1;6;4.5;62;47
27;2021-02-21-2021-02-27;19;475;69.9;201;42.3;28;5.9;21;4.4;225;47.4
27;2021-02-21-2021-02-27;29;494;67.8;209;42.3;18;3.6;28;5.7;239;48.4
27;2021-02-21-2021-02-27;39;469;69.3;213;45.4;28;6;21;4.5;207;44.1
27;2021-02-21-2021-02-27;49;524;69.4;217;41.4;22;4.2;19;3.6;266;50.8
27;2021-02-21-2021-02-27;59;527;70.5;218;41.4;7;1.3;27;5.1;275;52.2
27;2021-02-21-2021-02-27;69;385;69.2;153;39.7;16;4.2;19;4.9;197;51.2
27;2021-02-21-2021-02-27;79;257;63.3;97;37.7;4;1.6;15;5.8;141;54.9
27;2021-02-21-2021-02-27;89;215;66.6;56;26;2;0.9;22;10.2;135;62.8
27;2021-02-21-2021-02-27;90;79;63.7;20;25.3;1;1.3;17;21.5;41;51.9
27;2021-02-22-2021-02-28;09;132;74.6;56;42.4;8;6.1;6;4.5;62;47
27;2021-02-22-2021-02-28;19;477;70;201;42.1;28;5.9;22;4.6;226;47.4
27;2021-02-22-2021-02-28;29;491;67.6;210;42.8;18;3.7;29;5.9;234;47.7
27;2021-02-22-2021-02-28;39;465;69.5;209;44.9;28;6;20;4.3;208;44.7
27;2021-02-22-2021-02-28;49;524;69.7;215;41;23;4.4;19;3.6;267;51
27;2021-02-22-2021-02-28;59;530;70.5;220;41.5;7;1.3;28;5.3;275;51.9
27;2021-02-22-2021-02-28;69;385;69.4;152;39.5;16;4.2;19;4.9;198;51.4
27;2021-02-22-2021-02-28;79;258;64.5;96;37.2;4;1.6;14;5.4;144;55.8
27;2021-02-22-2021-02-28;89;219;68.7;57;26;2;0.9;22;10;138;63
27;2021-02-22-2021-02-28;90;79;67.5;22;27.8;1;1.3;13;16.5;43;54.4
27;2021-02-23-2021-03-01;09;122;72.6;51;41.8;10;8.2;5;4.1;56;45.9
27;2021-02-23-2021-03-01;19;488;72;209;42.8;33;6.8;21;4.3;225;46.1
27;2021-02-23-2021-03-01;29;508;69.7;215;42.3;23;4.5;31;6.1;239;47
27;2021-02-23-2021-03-01;39;474;71;218;46;31;6.5;28;5.9;197;41.6
27;2021-02-23-2021-03-01;49;485;70;210;43.3;17;3.5;21;4.3;237;48.9
27;2021-02-23-2021-03-01;59;557;72.1;238;42.7;14;2.5;34;6.1;271;48.7
27;2021-02-23-2021-03-01;69;383;70.4;157;41;14;3.7;23;6;189;49.3
27;2021-02-23-2021-03-01;79;274;66.7;106;38.7;7;2.6;18;6.6;143;52.2
27;2021-02-23-2021-03-01;89;212;69.5;56;26.4;3;1.4;19;9;134;63.2
27;2021-02-23-2021-03-01;90;67;64.4;23;34.3;0;0;12;17.9;32;47.8
27;2021-02-24-2021-03-02;09;110;71.4;49;44.5;6;5.5;8;7.3;47;42.7
27;2021-02-24-2021-03-02;19;464;69.3;221;47.6;30;6.5;25;5.4;188;40.5
27;2021-02-24-2021-03-02;29;513;69.9;230;44.8;25;4.9;30;5.8;228;44.4
27;2021-02-24-2021-03-02;39;444;69.4;201;45.3;34;7.7;28;6.3;181;40.8
27;2021-02-24-2021-03-02;49;457;67.7;218;47.7;21;4.6;21;4.6;197;43.1
27;2021-02-24-2021-03-02;59;524;71.1;234;44.7;16;3.1;30;5.7;244;46.6
27;2021-02-24-2021-03-02;69;383;68.4;167;43.6;13;3.4;22;5.7;181;47.3
27;2021-02-24-2021-03-02;79;272;66.5;120;44.1;6;2.2;15;5.5;131;48.2
27;2021-02-24-2021-03-02;89;202;70.1;55;27.2;3;1.5;18;8.9;126;62.4
27;2021-02-24-2021-03-02;90;62;63.9;21;33.9;0;0;13;21;28;45.2
27;2021-02-25-2021-03-03;09;109;69.4;54;49.5;6;5.5;7;6.4;42;38.5
27;2021-02-25-2021-03-03;19;476;68.1;239;50.2;32;6.7;28;5.9;177;37.2
27;2021-02-25-2021-03-03;29;527;71.3;254;48.2;29;5.5;30;5.7;214;40.6
27;2021-02-25-2021-03-03;39;443;68.6;206;46.5;33;7.4;28;6.3;176;39.7
27;2021-02-25-2021-03-03;49;443;66;223;50.3;21;4.7;21;4.7;178;40.2
27;2021-02-25-2021-03-03;59;535;71.3;236;44.1;16;3;27;5;256;47.9
27;2021-02-25-2021-03-03;69;380;68.1;173;45.5;15;3.9;21;5.5;171;45
27;2021-02-25-2021-03-03;79;266;66.7;122;45.9;9;3.4;18;6.8;117;44
27;2021-02-25-2021-03-03;89;194;69.5;56;28.9;2;1;17;8.8;119;61.3
27;2021-02-25-2021-03-03;90;64;68.8;21;32.8;1;1.6;10;15.6;32;50
27;2021-02-26-2021-03-04;09;104;72.2;53;51;6;5.8;10;9.6;35;33.7
27;2021-02-26-2021-03-04;19;481;69.6;259;53.8;36;7.5;28;5.8;158;32.8
27;2021-02-26-2021-03-04;29;510;71.3;243;47.6;35;6.9;31;6.1;201;39.4
27;2021-02-26-2021-03-04;39;429;68.1;217;50.6;32;7.5;26;6.1;154;35.9
27;2021-02-26-2021-03-04;49;437;66.6;235;53.8;26;5.9;21;4.8;155;35.5
27;2021-02-26-2021-03-04;59;516;69.9;255;49.4;18;3.5;28;5.4;215;41.7
27;2021-02-26-2021-03-04;69;361;66.9;173;47.9;12;3.3;18;5;158;43.8
27;2021-02-26-2021-03-04;79;259;67.1;126;48.6;12;4.6;19;7.3;102;39.4
27;2021-02-26-2021-03-04;89;177;70;54;30.5;3;1.7;15;8.5;105;59.3
27;2021-02-26-2021-03-04;90;54;64.3;21;38.9;1;1.9;7;13;25;46.3
27;2021-02-27-2021-03-05;09;104;70.3;63;60.6;6;5.8;9;8.7;26;25
27;2021-02-27-2021-03-05;19;508;69.1;281;55.3;40;7.9;28;5.5;159;31.3
27;2021-02-27-2021-03-05;29;496;71.5;239;48.2;35;7.1;37;7.5;185;37.3
27;2021-02-27-2021-03-05;39;426;67.5;213;50;35;8.2;29;6.8;149;35
27;2021-02-27-2021-03-05;49;442;67.9;252;57;26;5.9;19;4.3;145;32.8
27;2021-02-27-2021-03-05;59;494;69.9;265;53.6;17;3.4;27;5.5;185;37.4
27;2021-02-27-2021-03-05;69;349;67.4;176;50.4;11;3.2;17;4.9;145;41.5
27;2021-02-27-2021-03-05;79;250;66.7;125;50;9;3.6;17;6.8;99;39.6
27;2021-02-27-2021-03-05;89;161;68.5;53;32.9;3;1.9;11;6.8;94;58.4
27;2021-02-27-2021-03-05;90;58;66.7;22;37.9;1;1.7;7;12.1;28;48.3
27;2021-02-28-2021-03-06;09;109;69;63;57.8;9;8.3;10;9.2;27;24.8
27;2021-02-28-2021-03-06;19;512;69.7;294;57.4;37;7.2;26;5.1;155;30.3
27;2021-02-28-2021-03-06;29;504;70.8;252;50;36;7.1;34;6.7;182;36.1
27;2021-02-28-2021-03-06;39;432;68.9;226;52.3;33;7.6;28;6.5;145;33.6
27;2021-02-28-2021-03-06;49;439;68.4;252;57.4;26;5.9;19;4.3;142;32.3
27;2021-02-28-2021-03-06;59;491;71;269;54.8;20;4.1;26;5.3;176;35.8
27;2021-02-28-2021-03-06;69;342;67.9;179;52.3;10;2.9;16;4.7;137;40.1
27;2021-02-28-2021-03-06;79;257;67.6;124;48.2;11;4.3;19;7.4;103;40.1
27;2021-02-28-2021-03-06;89;152;66.4;51;33.6;3;2;11;7.2;87;57.2
27;2021-02-28-2021-03-06;90;63;67;27;42.9;1;1.6;7;11.1;28;44.4
27;2021-03-01-2021-03-07;09;112;69.1;65;58;9;8;11;9.8;27;24.1
27;2021-03-01-2021-03-07;19;514;69.6;296;57.6;37;7.2;25;4.9;156;30.4
27;2021-03-01-2021-03-07;29;504;71;251;49.8;37;7.3;33;6.5;183;36.3
27;2021-03-01-2021-03-07;39;434;68.3;228;52.5;33;7.6;28;6.5;145;33.4
27;2021-03-01-2021-03-07;49;441;68.3;253;57.4;25;5.7;20;4.5;143;32.4
27;2021-03-01-2021-03-07;59;487;71;267;54.8;20;4.1;24;4.9;176;36.1
27;2021-03-01-2021-03-07;69;340;67.7;179;52.6;10;2.9;17;5;134;39.4
27;2021-03-01-2021-03-07;79;251;66.8;126;50.2;11;4.4;19;7.6;95;37.8
27;2021-03-01-2021-03-07;89;145;63.9;51;35.2;3;2.1;10;6.9;81;55.9
27;2021-03-01-2021-03-07;90;61;66.3;27;44.3;1;1.6;7;11.5;26;42.6
27;2021-03-02-2021-03-08;09;130;71.8;70;53.8;9;6.9;15;11.5;36;27.7
27;2021-03-02-2021-03-08;19;533;68.5;334;62.7;35;6.6;26;4.9;138;25.9
27;2021-03-02-2021-03-08;29;512;68.7;291;56.8;41;8;34;6.6;146;28.5
27;2021-03-02-2021-03-08;39;439;68;270;61.5;26;5.9;21;4.8;122;27.8
27;2021-03-02-2021-03-08;49;459;68.8;272;59.3;30;6.5;17;3.7;140;30.5
27;2021-03-02-2021-03-08;59;452;69.6;269;59.5;15;3.3;21;4.6;147;32.5
27;2021-03-02-2021-03-08;69;332;66;178;53.6;12;3.6;14;4.2;128;38.6
27;2021-03-02-2021-03-08;79;248;67.4;129;52;12;4.8;15;6;92;37.1
27;2021-03-02-2021-03-08;89;133;63.6;54;40.6;2;1.5;11;8.3;66;49.6
27;2021-03-02-2021-03-08;90;60;65.9;22;36.7;2;3.3;8;13.3;28;46.7
27;2021-03-03-2021-03-09;09;137;74.1;71;51.8;10;7.3;15;10.9;41;29.9
27;2021-03-03-2021-03-09;19;598;70;387;64.7;40;6.7;27;4.5;144;24.1
27;2021-03-03-2021-03-09;29;510;66.2;302;59.2;45;8.8;34;6.7;129;25.3
27;2021-03-03-2021-03-09;39;455;69.4;293;64.4;22;4.8;18;4;122;26.8
27;2021-03-03-2021-03-09;49;457;69.1;277;60.6;29;6.3;18;3.9;133;29.1
27;2021-03-03-2021-03-09;59;456;68.1;281;61.6;18;3.9;20;4.4;137;30
27;2021-03-03-2021-03-09;69;342;66.3;192;56.1;14;4.1;15;4.4;121;35.4
27;2021-03-03-2021-03-09;79;244;68.2;120;49.2;13;5.3;16;6.6;95;38.9
27;2021-03-03-2021-03-09;89;132;61.7;55;41.7;1;0.8;9;6.8;67;50.8
27;2021-03-03-2021-03-09;90;59;66.3;20;33.9;2;3.4;6;10.2;31;52.5
27;2021-03-04-2021-03-10;09;152;75.6;74;48.7;11;7.2;20;13.2;47;30.9
27;2021-03-04-2021-03-10;19;626;70.6;417;66.6;44;7;30;4.8;135;21.6
27;2021-03-04-2021-03-10;29;510;63.6;312;61.2;46;9;33;6.5;119;23.3
27;2021-03-04-2021-03-10;39;478;69.2;322;67.4;23;4.8;18;3.8;115;24.1
27;2021-03-04-2021-03-10;49;477;69.8;293;61.4;26;5.5;18;3.8;140;29.4
27;2021-03-04-2021-03-10;59;458;66.6;311;67.9;20;4.4;23;5;104;22.7
27;2021-03-04-2021-03-10;69;350;65.9;205;58.6;13;3.7;18;5.1;114;32.6
27;2021-03-04-2021-03-10;79;237;67.9;117;49.4;11;4.6;12;5.1;97;40.9
27;2021-03-04-2021-03-10;89;136;62.7;58;42.6;2;1.5;10;7.4;66;48.5
27;2021-03-04-2021-03-10;90;55;64;22;40;2;3.6;5;9.1;26;47.3
27;2021-03-05-2021-03-11;09;167;74.6;80;47.9;17;10.2;20;12;50;29.9
27;2021-03-05-2021-03-11;19;630;67.7;431;68.4;41;6.5;34;5.4;124;19.7
27;2021-03-05-2021-03-11;29;517;62.6;343;66.3;46;8.9;31;6;97;18.8
27;2021-03-05-2021-03-11;39;486;66.5;325;66.9;25;5.1;19;3.9;117;24.1
27;2021-03-05-2021-03-11;49;471;66.7;291;61.8;27;5.7;18;3.8;135;28.7
27;2021-03-05-2021-03-11;59;451;65.7;308;68.3;21;4.7;21;4.7;101;22.4
27;2021-03-05-2021-03-11;69;348;65.8;212;60.9;15;4.3;19;5.5;102;29.3
27;2021-03-05-2021-03-11;79;236;64.1;127;53.8;8;3.4;13;5.5;88;37.3
27;2021-03-05-2021-03-11;89;126;58.3;51;40.5;2;1.6;15;11.9;58;46
27;2021-03-05-2021-03-11;90;59;62.1;25;42.4;2;3.4;6;10.2;26;44.1
27;2021-03-06-2021-03-12;09;170;68;74;43.5;22;12.9;24;14.1;50;29.4
27;2021-03-06-2021-03-12;19;603;62.9;428;71;36;6;30;5;109;18.1
27;2021-03-06-2021-03-12;29;494;56;338;68.4;43;8.7;22;4.5;91;18.4
27;2021-03-06-2021-03-12;39;468;62.7;320;68.4;19;4.1;19;4.1;110;23.5
27;2021-03-06-2021-03-12;49;447;60.4;284;63.5;26;5.8;17;3.8;120;26.8
27;2021-03-06-2021-03-12;59;425;61.8;290;68.2;21;4.9;21;4.9;93;21.9
27;2021-03-06-2021-03-12;69;335;60.1;204;60.9;11;3.3;20;6;100;29.9
27;2021-03-06-2021-03-12;79;214;60.1;120;56.1;9;4.2;10;4.7;75;35
27;2021-03-06-2021-03-12;89;120;55.3;47;39.2;2;1.7;16;13.3;55;45.8
27;2021-03-06-2021-03-12;90;47;55.3;21;44.7;2;4.3;5;10.6;19;40.4
27;2021-02-12-2021-02-18;0;2890;60.3;803;27.8;69;2.4;134;4.6;1884;65.2
27;2021-02-13-2021-02-19;0;3258;66.8;930;28.5;76;2.3;151;4.6;2101;64.5
27;2021-02-14-2021-02-20;0;3438;68.9;989;28.8;76;2.2;159;4.6;2214;64.4
27;2021-02-15-2021-02-21;0;3464;69.1;998;28.8;75;2.2;167;4.8;2224;64.2
27;2021-02-16-2021-02-22;0;3502;68.8;1130;32.3;96;2.7;160;4.6;2116;60.4
27;2021-02-17-2021-02-23;0;3617;70;1227;33.9;108;3;177;4.9;2105;58.2
27;2021-02-18-2021-02-24;0;3603;69.8;1284;35.6;116;3.2;185;5.1;2018;56
27;2021-02-19-2021-02-25;0;3679;70;1353;36.8;108;2.9;186;5.1;2032;55.2
27;2021-02-20-2021-02-26;0;3631;69.3;1422;39.2;121;3.3;189;5.2;1899;52.3
27;2021-02-21-2021-02-27;0;3557;68.7;1440;40.5;134;3.8;195;5.5;1788;50.3
27;2021-02-22-2021-02-28;0;3560;69.2;1438;40.4;135;3.8;192;5.4;1795;50.4
27;2021-02-23-2021-03-01;0;3570;70.4;1483;41.5;152;4.3;212;5.9;1723;48.3
27;2021-02-24-2021-03-02;0;3431;69.1;1516;44.2;154;4.5;210;6.1;1551;45.2
27;2021-02-25-2021-03-03;0;3437;68.9;1584;46.1;164;4.8;207;6;1482;43.1
27;2021-02-26-2021-03-04;0;3328;68.8;1636;49.2;181;5.4;203;6.1;1308;39.3
27;2021-02-27-2021-03-05;0;3288;68.8;1689;51.4;183;5.6;201;6.1;1215;37
27;2021-02-28-2021-03-06;0;3301;69.2;1737;52.6;186;5.6;196;5.9;1182;35.8
27;2021-03-01-2021-03-07;0;3289;68.9;1743;53;186;5.7;194;5.9;1166;35.5
27;2021-03-02-2021-03-08;0;3298;68.2;1889;57.3;184;5.6;182;5.5;1043;31.6
27;2021-03-03-2021-03-09;0;3390;68.1;1998;58.9;194;5.7;178;5.3;1020;30.1
27;2021-03-04-2021-03-10;0;3479;67.7;2131;61.3;198;5.7;187;5.4;963;27.7
27;2021-03-05-2021-03-11;0;3491;65.7;2193;62.8;204;5.8;196;5.6;898;25.7
27;2021-03-06-2021-03-12;0;3323;60.6;2126;64;191;5.7;184;5.5;822;24.7
53;2021-02-12-2021-02-18;09;151;68;100;66.2;4;2.6;8;5.3;39;25.8
53;2021-02-12-2021-02-18;19;342;68.7;199;58.2;11;3.2;19;5.6;113;33
53;2021-02-12-2021-02-18;29;448;63.6;245;54.7;21;4.7;27;6;155;34.6
53;2021-02-12-2021-02-18;39;350;64.8;198;56.6;15;4.3;11;3.1;126;36
53;2021-02-12-2021-02-18;49;368;70.8;221;60.1;11;3;19;5.2;117;31.8
53;2021-02-12-2021-02-18;59;331;66.9;186;56.2;10;3;24;7.3;111;33.5
53;2021-02-12-2021-02-18;69;166;63.8;78;47;4;2.4;15;9;69;41.6
53;2021-02-12-2021-02-18;79;116;62.7;51;44;3;2.6;5;4.3;57;49.1
53;2021-02-12-2021-02-18;89;135;62.5;58;43;1;0.7;13;9.6;63;46.7
53;2021-02-12-2021-02-18;90;71;61.7;29;40.8;1;1.4;3;4.2;38;53.5
53;2021-02-13-2021-02-19;09;156;67.2;105;67.3;3;1.9;9;5.8;39;25
53;2021-02-13-2021-02-19;19;365;69.1;218;59.7;18;4.9;20;5.5;109;29.9
53;2021-02-13-2021-02-19;29;473;65.9;252;53.3;24;5.1;29;6.1;168;35.5
53;2021-02-13-2021-02-19;39;354;64.6;203;57.3;12;3.4;12;3.4;127;35.9
53;2021-02-13-2021-02-19;49;404;73.3;246;60.9;10;2.5;20;5;128;31.7
53;2021-02-13-2021-02-19;59;361;69.3;207;57.3;9;2.5;26;7.2;119;33
53;2021-02-13-2021-02-19;69;195;65;92;47.2;8;4.1;16;8.2;79;40.5
53;2021-02-13-2021-02-19;79;123;64.1;59;48;4;3.3;5;4.1;55;44.7
53;2021-02-13-2021-02-19;89;148;65.8;60;40.5;2;1.4;12;8.1;74;50
53;2021-02-13-2021-02-19;90;82;66.1;33;40.2;1;1.2;2;2.4;46;56.1
53;2021-02-14-2021-02-20;09;148;67;97;65.5;3;2;9;6.1;39;26.4
53;2021-02-14-2021-02-20;19;371;69.7;228;61.5;21;5.7;18;4.9;104;28
53;2021-02-14-2021-02-20;29;482;68.6;258;53.5;26;5.4;28;5.8;170;35.3
53;2021-02-14-2021-02-20;39;375;67.2;207;55.2;12;3.2;17;4.5;139;37.1
53;2021-02-14-2021-02-20;49;409;75.5;249;60.9;10;2.4;19;4.6;131;32
53;2021-02-14-2021-02-20;59;365;70.2;215;58.9;9;2.5;23;6.3;118;32.3
53;2021-02-14-2021-02-20;69;190;67.9;87;45.8;9;4.7;13;6.8;81;42.6
53;2021-02-14-2021-02-20;79;132;66.7;62;47;4;3;5;3.8;61;46.2
53;2021-02-14-2021-02-20;89;151;65.9;63;41.7;2;1.3;12;7.9;74;49
53;2021-02-14-2021-02-20;90;85;65.4;34;40;1;1.2;2;2.4;48;56.5
53;2021-02-15-2021-02-21;09;151;67.7;100;66.2;3;2;9;6;39;25.8
53;2021-02-15-2021-02-21;19;377;69.7;230;61;22;5.8;19;5;106;28.1
53;2021-02-15-2021-02-21;29;479;68.7;254;53;26;5.4;28;5.8;171;35.7
53;2021-02-15-2021-02-21;39;377;67.4;212;56.2;12;3.2;16;4.2;137;36.3
53;2021-02-15-2021-02-21;49;418;75.5;252;60.3;10;2.4;21;5;135;32.3
53;2021-02-15-2021-02-21;59;373;70.4;220;59;9;2.4;22;5.9;122;32.7
53;2021-02-15-2021-02-21;69;195;69.1;90;46.2;9;4.6;13;6.7;83;42.6
53;2021-02-15-2021-02-21;79;130;65.7;60;46.2;4;3.1;4;3.1;62;47.7
53;2021-02-15-2021-02-21;89;155;67.4;66;42.6;2;1.3;13;8.4;74;47.7
53;2021-02-15-2021-02-21;90;86;65.6;35;40.7;1;1.2;2;2.3;48;55.8
53;2021-02-16-2021-02-22;09;149;68.3;96;64.4;7;4.7;8;5.4;38;25.5
53;2021-02-16-2021-02-22;19;414;72.4;255;61.6;23;5.6;19;4.6;117;28.3
53;2021-02-16-2021-02-22;29;484;71.3;265;54.8;21;4.3;26;5.4;172;35.5
53;2021-02-16-2021-02-22;39;395;71.4;229;58;12;3;16;4.1;138;34.9
53;2021-02-16-2021-02-22;49;471;77.5;289;61.4;9;1.9;25;5.3;148;31.4
53;2021-02-16-2021-02-22;59;396;71.5;232;58.6;10;2.5;26;6.6;128;32.3
53;2021-02-16-2021-02-22;69;219;74;110;50.2;11;5;15;6.8;83;37.9
53;2021-02-16-2021-02-22;79;129;65.5;69;53.5;5;3.9;5;3.9;50;38.8
53;2021-02-16-2021-02-22;89;162;68.9;77;47.5;2;1.2;11;6.8;72;44.4
53;2021-02-16-2021-02-22;90;79;69.3;38;48.1;2;2.5;2;2.5;37;46.8
53;2021-02-17-2021-02-23;09;156;71.9;97;62.2;9;5.8;7;4.5;43;27.6
53;2021-02-17-2021-02-23;19;430;73.8;261;60.7;24;5.6;19;4.4;126;29.3
53;2021-02-17-2021-02-23;29;515;73.8;292;56.7;21;4.1;25;4.9;177;34.4
53;2021-02-17-2021-02-23;39;400;73;239;59.8;9;2.2;15;3.8;137;34.2
53;2021-02-17-2021-02-23;49;473;76.7;295;62.4;7;1.5;26;5.5;145;30.7
53;2021-02-17-2021-02-23;59;443;74.1;273;61.6;11;2.5;28;6.3;131;29.6
53;2021-02-17-2021-02-23;69;223;74.8;118;52.9;11;4.9;15;6.7;79;35.4
53;2021-02-17-2021-02-23;79;147;70.3;84;57.1;4;2.7;5;3.4;54;36.7
53;2021-02-17-2021-02-23;89;157;72;79;50.3;2;1.3;11;7;65;41.4
53;2021-02-17-2021-02-23;90;74;71.8;33;44.6;3;4.1;2;2.7;36;48.6
53;2021-02-18-2021-02-24;09;144;70.2;84;58.3;7;4.9;7;4.9;46;31.9
53;2021-02-18-2021-02-24;19;429;73.2;257;59.9;24;5.6;19;4.4;129;30.1
53;2021-02-18-2021-02-24;29;506;74.4;308;60.9;24;4.7;20;4;154;30.4
53;2021-02-18-2021-02-24;39;398;73.7;236;59.3;13;3.3;14;3.5;135;33.9
53;2021-02-18-2021-02-24;49;479;75.7;300;62.6;8;1.7;31;6.5;140;29.2
53;2021-02-18-2021-02-24;59;427;74.3;264;61.8;11;2.6;30;7;122;28.6
53;2021-02-18-2021-02-24;69;239;76.1;130;54.4;12;5;18;7.5;79;33.1
53;2021-02-18-2021-02-24;79;157;72.7;93;59.2;5;3.2;6;3.8;53;33.8
53;2021-02-18-2021-02-24;89;154;72.6;81;52.6;3;1.9;10;6.5;60;39
53;2021-02-18-2021-02-24;90;78;75;39;50;2;2.6;0;0;37;47.4
53;2021-02-19-2021-02-25;09;150;70.8;95;63.3;6;4;6;4;43;28.7
53;2021-02-19-2021-02-25;19;469;72.7;285;60.8;33;7;20;4.3;131;27.9
53;2021-02-19-2021-02-25;29;525;75;345;65.7;28;5.3;26;5;126;24
53;2021-02-19-2021-02-25;39;394;74.8;237;60.2;12;3;14;3.6;131;33.2
53;2021-02-19-2021-02-25;49;474;76;303;63.9;10;2.1;31;6.5;130;27.4
53;2021-02-19-2021-02-25;59;433;75.6;275;63.5;7;1.6;29;6.7;122;28.2
53;2021-02-19-2021-02-25;69;256;77.6;148;57.8;14;5.5;17;6.6;77;30.1
53;2021-02-19-2021-02-25;79;163;72.8;100;61.3;5;3.1;7;4.3;51;31.3
53;2021-02-19-2021-02-25;89;145;75.9;76;52.4;3;2.1;8;5.5;58;40
53;2021-02-19-2021-02-25;90;74;75.5;36;48.6;2;2.7;2;2.7;34;45.9
53;2021-02-20-2021-02-26;09;142;72.1;89;62.7;6;4.2;7;4.9;40;28.2
53;2021-02-20-2021-02-26;19;501;72.7;317;63.3;35;7;20;4;129;25.7
53;2021-02-20-2021-02-26;29;533;74.2;370;69.4;28;5.3;22;4.1;113;21.2
53;2021-02-20-2021-02-26;39;405;77.4;243;60;13;3.2;16;4;133;32.8
53;2021-02-20-2021-02-26;49;474;74.4;310;65.4;9;1.9;30;6.3;125;26.4
53;2021-02-20-2021-02-26;59;410;75.6;263;64.1;7;1.7;32;7.8;108;26.3
53;2021-02-20-2021-02-26;69;245;77.5;149;60.8;10;4.1;15;6.1;71;29
53;2021-02-20-2021-02-26;79;164;74.5;107;65.2;5;3;7;4.3;45;27.4
53;2021-02-20-2021-02-26;89;130;79.3;73;56.2;2;1.5;9;6.9;46;35.4
53;2021-02-20-2021-02-26;90;68;79.1;39;57.4;2;2.9;2;2.9;25;36.8
53;2021-02-21-2021-02-27;09;143;74.9;92;64.3;6;4.2;5;3.5;40;28
53;2021-02-21-2021-02-27;19;506;73.1;322;63.6;39;7.7;20;4;125;24.7
53;2021-02-21-2021-02-27;29;552;75.5;393;71.2;28;5.1;21;3.8;110;19.9
53;2021-02-21-2021-02-27;39;395;76.6;239;60.5;15;3.8;13;3.3;128;32.4
53;2021-02-21-2021-02-27;49;476;74;312;65.5;12;2.5;31;6.5;121;25.4
53;2021-02-21-2021-02-27;59;416;75.5;269;64.7;9;2.2;29;7;109;26.2
53;2021-02-21-2021-02-27;69;253;78.3;158;62.5;10;4;16;6.3;69;27.3
53;2021-02-21-2021-02-27;79;169;74.4;113;66.9;5;3;9;5.3;42;24.9
53;2021-02-21-2021-02-27;89;131;79.4;74;56.5;2;1.5;11;8.4;44;33.6
53;2021-02-21-2021-02-27;90;68;81.9;39;57.4;2;2.9;3;4.4;24;35.3
53;2021-02-22-2021-02-28;09;139;73.9;88;63.3;6;4.3;5;3.6;40;28.8
53;2021-02-22-2021-02-28;19;508;73.2;325;64;39;7.7;19;3.7;125;24.6
53;2021-02-22-2021-02-28;29;550;75;393;71.5;28;5.1;20;3.6;109;19.8
53;2021-02-22-2021-02-28;39;390;76.2;234;60;15;3.8;14;3.6;127;32.6
53;2021-02-22-2021-02-28;49;472;73.9;313;66.3;13;2.8;29;6.1;117;24.8
53;2021-02-22-2021-02-28;59;407;74.4;264;64.9;9;2.2;28;6.9;106;26
53;2021-02-22-2021-02-28;69;249;77.8;156;62.7;10;4;16;6.4;67;26.9
53;2021-02-22-2021-02-28;79;176;75.9;119;67.6;5;2.8;11;6.2;41;23.3
53;2021-02-22-2021-02-28;89;125;77.6;71;56.8;2;1.6;10;8;42;33.6
53;2021-02-22-2021-02-28;90;67;83.8;38;56.7;2;3;4;6;23;34.3
53;2021-02-23-2021-03-01;09;133;73.9;86;64.7;2;1.5;4;3;41;30.8
53;2021-02-23-2021-03-01;19;488;70.9;316;64.8;39;8;19;3.9;114;23.4
53;2021-02-23-2021-03-01;29;544;73.8;401;73.7;28;5.1;19;3.5;96;17.6
53;2021-02-23-2021-03-01;39;389;74.2;243;62.5;14;3.6;19;4.9;113;29
53;2021-02-23-2021-03-01;49;447;72.2;314;70.2;14;3.1;27;6;92;20.6
53;2021-02-23-2021-03-01;59;396;72.3;271;68.4;10;2.5;25;6.3;90;22.7
53;2021-02-23-2021-03-01;69;235;75.3;149;63.4;9;3.8;15;6.4;62;26.4
53;2021-02-23-2021-03-01;79;177;73.4;119;67.2;4;2.3;10;5.6;44;24.9
53;2021-02-23-2021-03-01;89;98;74.8;60;61.2;1;1;8;8.2;29;29.6
53;2021-02-23-2021-03-01;90;58;77.3;30;51.7;1;1.7;5;8.6;22;37.9
53;2021-02-24-2021-03-02;09;120;67.8;81;67.5;0;0;8;6.7;31;25.8
