reg;semaine;cl_age90;Nb_tests_PCR_TA_crible;Prc_tests_PCR_TA_crible;Nb_susp_501Y_V1;Prc_susp_501Y_V1;Nb_susp_501Y_V2_3;Prc_susp_501Y_V2_3;Nb_susp_IND;Prc_susp_IND;Nb_susp_ABS;Prc_susp_ABS
53;2021-02-25-2021-03-03;59;359;68;251;69.9;8;2.2;23;6.4;77;21.4
53;2021-02-25-2021-03-03;69;215;70.5;141;65.6;8;3.7;8;3.7;58;27
53;2021-02-25-2021-03-03;79;166;70.3;110;66.3;5;3;12;7.2;39;23.5
53;2021-02-25-2021-03-03;89;96;72.2;60;62.5;0;0;10;10.4;26;27.1
53;2021-02-25-2021-03-03;90;49;72.1;28;57.1;0;0;4;8.2;17;34.7
53;2021-02-26-2021-03-04;09;107;66.5;76;71;2;1.9;8;7.5;21;19.6
53;2021-02-26-2021-03-04;19;500;66.8;360;72;36;7.2;24;4.8;80;16
53;2021-02-26-2021-03-04;29;515;64.8;397;77.1;16;3.1;24;4.7;78;15.1
53;2021-02-26-2021-03-04;39;337;63.3;233;69.1;11;3.3;23;6.8;70;20.8
53;2021-02-26-2021-03-04;49;377;66.3;275;72.9;8;2.1;18;4.8;76;20.2
53;2021-02-26-2021-03-04;59;338;65.3;243;71.9;10;3;22;6.5;63;18.6
53;2021-02-26-2021-03-04;69;205;68.1;134;65.4;5;2.4;11;5.4;55;26.8
53;2021-02-26-2021-03-04;79;162;69.2;109;67.3;5;3.1;11;6.8;37;22.8
53;2021-02-26-2021-03-04;89;97;71.9;65;67;1;1;9;9.3;22;22.7
53;2021-02-26-2021-03-04;90;42;66.7;28;66.7;0;0;3;7.1;11;26.2
53;2021-02-27-2021-03-05;09;95;56.9;70;73.7;2;2.1;7;7.4;16;16.8
53;2021-02-27-2021-03-05;19;434;58.5;306;70.5;27;6.2;25;5.8;76;17.5
53;2021-02-27-2021-03-05;29;440;56.9;340;77.3;11;2.5;28;6.4;61;13.9
53;2021-02-27-2021-03-05;39;291;55.2;208;71.5;11;3.8;23;7.9;49;16.8
53;2021-02-27-2021-03-05;49;318;56.8;233;73.3;8;2.5;16;5;61;19.2
53;2021-02-27-2021-03-05;59;312;57.4;222;71.2;9;2.9;24;7.7;57;18.3
53;2021-02-27-2021-03-05;69;178;58.9;113;63.5;6;3.4;14;7.9;45;25.3
53;2021-02-27-2021-03-05;79;147;59.8;96;65.3;4;2.7;11;7.5;36;24.5
53;2021-02-27-2021-03-05;89;88;59.9;61;69.3;1;1.1;8;9.1;18;20.5
53;2021-02-27-2021-03-05;90;36;58.1;23;63.9;0;0;4;11.1;9;25
53;2021-02-12-2021-02-18;0;2475;65.9;1364;55.1;81;3.3;143;5.8;887;35.8
53;2021-02-13-2021-02-19;0;2658;67.5;1474;55.5;91;3.4;150;5.6;943;35.5
53;2021-02-14-2021-02-20;0;2704;69.1;1497;55.4;97;3.6;146;5.4;964;35.7
53;2021-02-15-2021-02-21;0;2736;69.4;1515;55.4;98;3.6;147;5.4;976;35.7
53;2021-02-16-2021-02-22;0;2895;71.9;1655;57.2;102;3.5;155;5.4;983;34
53;2021-02-17-2021-02-23;0;3013;73.7;1764;58.5;101;3.4;155;5.1;993;33
53;2021-02-18-2021-02-24;0;3005;73.9;1785;59.4;109;3.6;156;5.2;955;31.8
53;2021-02-19-2021-02-25;0;3072;74.5;1889;61.5;120;3.9;160;5.2;903;29.4
53;2021-02-20-2021-02-26;0;3049;74.5;1940;63.6;117;3.8;157;5.1;835;27.4
53;2021-02-21-2021-02-27;0;3076;74.6;1986;64.6;128;4.2;153;5;809;26.3
53;2021-02-22-2021-02-28;0;3049;74.2;1976;64.8;129;4.2;151;5;793;26
53;2021-02-23-2021-03-01;0;2911;71.8;1955;67.2;122;4.2;139;4.8;695;23.9
53;2021-02-24-2021-03-02;0;2850;70.2;1952;68.5;114;4;152;5.3;632;22.2
53;2021-02-25-2021-03-03;0;2816;68.6;1970;70;114;4;149;5.3;583;20.7
53;2021-02-26-2021-03-04;0;2680;66.1;1920;71.6;94;3.5;153;5.7;513;19.1
53;2021-02-27-2021-03-05;0;2339;57.5;1672;71.5;79;3.4;160;6.8;428;18.3
94;2021-02-12-2021-02-18;09;9;52.9;8;88.9;0;0;0;0;1;11.1
94;2021-02-12-2021-02-18;19;10;25;4;40;0;0;2;20;4;40
94;2021-02-12-2021-02-18;29;14;25.9;8;57.1;0;0;3;21.4;3;21.4
94;2021-02-12-2021-02-18;39;33;41.2;16;48.5;0;0;5;15.2;12;36.4
94;2021-02-12-2021-02-18;49;21;28.8;13;61.9;0;0;2;9.5;6;28.6
94;2021-02-12-2021-02-18;59;32;41;21;65.6;0;0;4;12.5;7;21.9
94;2021-02-12-2021-02-18;69;34;43.6;21;61.8;1;2.9;5;14.7;7;20.6
94;2021-02-12-2021-02-18;79;17;36.2;12;70.6;1;5.9;0;0;4;23.5
94;2021-02-12-2021-02-18;89;8;40;7;87.5;0;0;0;0;1;12.5
94;2021-02-12-2021-02-18;90;2;25;2;100;0;0;0;0;0;0
94;2021-02-13-2021-02-19;09;4;28.6;3;75;0;0;0;0;1;25
94;2021-02-13-2021-02-19;19;9;18.8;4;44.4;0;0;2;22.2;3;33.3
94;2021-02-13-2021-02-19;29;18;28.1;10;55.6;0;0;4;22.2;4;22.2
94;2021-02-13-2021-02-19;39;32;39;15;46.9;0;0;5;15.6;12;37.5
94;2021-02-13-2021-02-19;49;22;28.6;13;59.1;0;0;3;13.6;6;27.3
94;2021-02-13-2021-02-19;59;27;33.8;17;63;0;0;4;14.8;6;22.2
94;2021-02-13-2021-02-19;69;35;42.7;20;57.1;1;2.9;8;22.9;6;17.1
94;2021-02-13-2021-02-19;79;14;30.4;10;71.4;1;7.1;1;7.1;2;14.3
94;2021-02-13-2021-02-19;89;8;34.8;6;75;0;0;0;0;2;25
94;2021-02-13-2021-02-19;90;2;33.3;2;100;0;0;0;0;0;0
94;2021-02-14-2021-02-20;09;3;23.1;2;66.7;0;0;0;0;1;33.3
94;2021-02-14-2021-02-20;19;10;18.5;3;30;0;0;3;30;4;40
94;2021-02-14-2021-02-20;29;17;26.2;10;58.8;0;0;4;23.5;3;17.6
94;2021-02-14-2021-02-20;39;31;38.3;15;48.4;0;0;6;19.4;10;32.3
94;2021-02-14-2021-02-20;49;19;24.7;11;57.9;0;0;3;15.8;5;26.3
94;2021-02-14-2021-02-20;59;33;37.1;20;60.6;0;0;4;12.1;9;27.3
94;2021-02-14-2021-02-20;69;33;39.8;19;57.6;1;3;9;27.3;4;12.1
94;2021-02-14-2021-02-20;79;13;31.7;10;76.9;1;7.7;1;7.7;1;7.7
94;2021-02-14-2021-02-20;89;8;33.3;6;75;0;0;0;0;2;25
94;2021-02-14-2021-02-20;90;2;40;2;100;0;0;0;0;0;0
94;2021-02-15-2021-02-21;09;3;23.1;2;66.7;0;0;0;0;1;33.3
94;2021-02-15-2021-02-21;19;10;18.5;3;30;0;0;3;30;4;40
94;2021-02-15-2021-02-21;29;17;26.2;10;58.8;0;0;4;23.5;3;17.6
94;2021-02-15-2021-02-21;39;31;37.8;15;48.4;0;0;6;19.4;10;32.3
94;2021-02-15-2021-02-21;49;20;26;12;60;0;0;3;15;5;25
94;2021-02-15-2021-02-21;59;32;36;20;62.5;0;0;3;9.4;9;28.1
94;2021-02-15-2021-02-21;69;33;40.2;19;57.6;1;3;9;27.3;4;12.1
94;2021-02-15-2021-02-21;79;13;30.2;10;76.9;1;7.7;1;7.7;1;7.7
94;2021-02-15-2021-02-21;89;8;33.3;6;75;0;0;0;0;2;25
94;2021-02-15-2021-02-21;90;2;40;2;100;0;0;0;0;0;0
94;2021-02-16-2021-02-22;09;4;22.2;3;75;0;0;0;0;1;25
94;2021-02-16-2021-02-22;19;12;19;5;41.7;0;0;2;16.7;5;41.7
94;2021-02-16-2021-02-22;29;15;19.7;9;60;0;0;3;20;3;20
94;2021-02-16-2021-02-22;39;38;37.6;23;60.5;0;0;6;15.8;9;23.7
94;2021-02-16-2021-02-22;49;22;27.2;16;72.7;0;0;4;18.2;2;9.1
94;2021-02-16-2021-02-22;59;28;30.1;18;64.3;1;3.6;2;7.1;7;25
94;2021-02-16-2021-02-22;69;27;33.3;15;55.6;1;3.7;7;25.9;4;14.8
94;2021-02-16-2021-02-22;79;13;24.1;9;69.2;1;7.7;1;7.7;2;15.4
94;2021-02-16-2021-02-22;89;5;16.7;2;40;0;0;0;0;3;60
94;2021-02-16-2021-02-22;90;2;40;2;100;0;0;0;0;0;0
94;2021-02-17-2021-02-23;09;4;19;4;100;0;0;0;0;0;0
94;2021-02-17-2021-02-23;19;11;17.7;5;45.5;0;0;2;18.2;4;36.4
94;2021-02-17-2021-02-23;29;14;18.4;9;64.3;0;0;1;7.1;4;28.6
94;2021-02-17-2021-02-23;39;40;38.1;24;60;0;0;7;17.5;9;22.5
94;2021-02-17-2021-02-23;49;24;27.3;17;70.8;0;0;4;16.7;3;12.5
94;2021-02-17-2021-02-23;59;25;26.3;18;72;1;4;0;0;6;24
94;2021-02-17-2021-02-23;69;29;36.2;15;51.7;1;3.4;9;31;4;13.8
94;2021-02-17-2021-02-23;79;16;27.1;10;62.5;1;6.2;1;6.2;4;25
94;2021-02-17-2021-02-23;89;6;20.7;3;50;0;0;0;0;3;50
94;2021-02-17-2021-02-23;90;4;57.1;4;100;0;0;0;0;0;0
94;2021-02-18-2021-02-24;09;5;23.8;5;100;0;0;0;0;0;0
94;2021-02-18-2021-02-24;19;14;21.2;7;50;0;0;2;14.3;5;35.7
94;2021-02-18-2021-02-24;29;15;19.5;11;73.3;0;0;1;6.7;3;20
94;2021-02-18-2021-02-24;39;37;33.9;26;70.3;0;0;6;16.2;5;13.5
94;2021-02-18-2021-02-24;49;26;29.5;19;73.1;0;0;4;15.4;3;11.5
94;2021-02-18-2021-02-24;59;31;29.2;21;67.7;1;3.2;0;0;9;29
94;2021-02-18-2021-02-24;69;27;34.6;16;59.3;0;0;9;33.3;2;7.4
94;2021-02-18-2021-02-24;79;18;29;12;66.7;0;0;1;5.6;5;27.8
94;2021-02-18-2021-02-24;89;6;21.4;4;66.7;0;0;0;0;2;33.3
94;2021-02-18-2021-02-24;90;5;62.5;5;100;0;0;0;0;0;0
94;2021-02-19-2021-02-25;09;5;21.7;5;100;0;0;0;0;0;0
94;2021-02-19-2021-02-25;19;14;20.9;8;57.1;0;0;2;14.3;4;28.6
94;2021-02-19-2021-02-25;29;22;26.2;15;68.2;0;0;1;4.5;6;27.3
94;2021-02-19-2021-02-25;39;30;31.6;21;70;0;0;5;16.7;4;13.3
94;2021-02-19-2021-02-25;49;26;31.3;21;80.8;0;0;3;11.5;2;7.7
94;2021-02-19-2021-02-25;59;30;25.6;19;63.3;1;3.3;0;0;10;33.3
94;2021-02-19-2021-02-25;69;21;27.3;13;61.9;0;0;7;33.3;1;4.8
94;2021-02-19-2021-02-25;79;16;28.6;10;62.5;0;0;1;6.2;5;31.2
94;2021-02-19-2021-02-25;89;9;31;7;77.8;0;0;0;0;2;22.2
94;2021-02-19-2021-02-25;90;6;60;6;100;0;0;0;0;0;0
94;2021-02-20-2021-02-26;09;6;25;6;100;0;0;0;0;0;0
94;2021-02-20-2021-02-26;19;20;26;10;50;0;0;2;10;8;40
94;2021-02-20-2021-02-26;29;17;22.4;11;64.7;0;0;0;0;6;35.3
94;2021-02-20-2021-02-26;39;24;27;16;66.7;0;0;4;16.7;4;16.7
94;2021-02-20-2021-02-26;49;25;30.5;20;80;0;0;2;8;3;12
94;2021-02-20-2021-02-26;59;34;29.1;21;61.8;1;2.9;0;0;12;35.3
94;2021-02-20-2021-02-26;69;21;27.6;15;71.4;0;0;5;23.8;1;4.8
94;2021-02-20-2021-02-26;79;20;29.9;14;70;0;0;0;0;6;30
94;2021-02-20-2021-02-26;89;11;36.7;10;90.9;0;0;0;0;1;9.1
94;2021-02-20-2021-02-26;90;7;53.8;7;100;0;0;0;0;0;0
94;2021-02-21-2021-02-27;09;5;23.8;5;100;0;0;0;0;0;0
94;2021-02-21-2021-02-27;19;18;26.1;9;50;0;0;2;11.1;7;38.9
94;2021-02-21-2021-02-27;29;19;22.6;12;63.2;0;0;0;0;7;36.8
94;2021-02-21-2021-02-27;39;22;24.7;15;68.2;0;0;3;13.6;4;18.2
94;2021-02-21-2021-02-27;49;26;35.6;21;80.8;0;0;2;7.7;3;11.5
94;2021-02-21-2021-02-27;59;28;25.7;18;64.3;1;3.6;0;0;9;32.1
94;2021-02-21-2021-02-27;69;21;27.6;16;76.2;0;0;4;19;1;4.8
94;2021-02-21-2021-02-27;79;20;29;14;70;0;0;0;0;6;30
94;2021-02-21-2021-02-27;89;11;39.3;10;90.9;0;0;0;0;1;9.1
94;2021-02-21-2021-02-27;90;7;53.8;7;100;0;0;0;0;0;0
94;2021-02-22-2021-02-28;09;5;23.8;5;100;0;0;0;0;0;0
94;2021-02-22-2021-02-28;19;18;26.1;9;50;0;0;2;11.1;7;38.9
94;2021-02-22-2021-02-28;29;21;24.7;14;66.7;0;0;0;0;7;33.3
94;2021-02-22-2021-02-28;39;24;27;16;66.7;0;0;4;16.7;4;16.7
94;2021-02-22-2021-02-28;49;25;34.2;20;80;0;0;2;8;3;12
94;2021-02-22-2021-02-28;59;27;25.2;17;63;1;3.7;0;0;9;33.3
94;2021-02-22-2021-02-28;69;21;27.6;16;76.2;0;0;4;19;1;4.8
94;2021-02-22-2021-02-28;79;22;31;15;68.2;0;0;0;0;7;31.8
94;2021-02-22-2021-02-28;89;10;40;9;90;0;0;0;0;1;10
94;2021-02-22-2021-02-28;90;7;53.8;7;100;0;0;0;0;0;0
94;2021-02-23-2021-03-01;09;3;18.8;3;100;0;0;0;0;0;0
94;2021-02-23-2021-03-01;19;14;20.6;7;50;0;0;1;7.1;6;42.9
94;2021-02-23-2021-03-01;29;26;30.6;17;65.4;0;0;0;0;9;34.6
94;2021-02-23-2021-03-01;39;18;21.2;13;72.2;0;0;2;11.1;3;16.7
94;2021-02-23-2021-03-01;49;19;33.3;14;73.7;0;0;1;5.3;4;21.1
94;2021-02-23-2021-03-01;59;26;24.3;16;61.5;0;0;0;0;10;38.5
94;2021-02-23-2021-03-01;69;23;29.9;19;82.6;0;0;3;13;1;4.3
94;2021-02-23-2021-03-01;79;15;26.3;10;66.7;0;0;0;0;5;33.3
94;2021-02-23-2021-03-01;89;12;54.5;11;91.7;0;0;0;0;1;8.3
94;2021-02-23-2021-03-01;90;8;53.3;8;100;0;0;0;0;0;0
94;2021-02-24-2021-03-02;09;3;18.8;3;100;0;0;0;0;0;0
94;2021-02-24-2021-03-02;19;17;22.7;10;58.8;0;0;1;5.9;6;35.3
94;2021-02-24-2021-03-02;29;32;33.3;23;71.9;0;0;0;0;9;28.1
94;2021-02-24-2021-03-02;39;21;23.6;18;85.7;0;0;1;4.8;2;9.5
94;2021-02-24-2021-03-02;49;18;31;14;77.8;0;0;1;5.6;3;16.7
94;2021-02-24-2021-03-02;59;27;25.7;18;66.7;0;0;0;0;9;33.3
94;2021-02-24-2021-03-02;69;24;27.6;22;91.7;0;0;1;4.2;1;4.2
94;2021-02-24-2021-03-02;79;14;22.6;11;78.6;0;0;0;0;3;21.4
94;2021-02-24-2021-03-02;89;10;34.5;9;90;0;0;0;0;1;10
94;2021-02-24-2021-03-02;90;6;37.5;6;100;0;0;0;0;0;0
94;2021-02-25-2021-03-03;09;2;15.4;2;100;0;0;0;0;0;0
94;2021-02-25-2021-03-03;19;16;22.5;11;68.8;0;0;1;6.2;4;25
94;2021-02-25-2021-03-03;29;35;34.3;24;68.6;0;0;0;0;11;31.4
94;2021-02-25-2021-03-03;39;22;26.8;19;86.4;0;0;1;4.5;2;9.1
94;2021-02-25-2021-03-03;49;19;30.6;13;68.4;0;0;2;10.5;4;21.1
94;2021-02-25-2021-03-03;59;26;26;19;73.1;0;0;1;3.8;6;23.1
94;2021-02-25-2021-03-03;69;24;27;22;91.7;0;0;1;4.2;1;4.2
94;2021-02-25-2021-03-03;79;13;17.8;11;84.6;0;0;0;0;2;15.4
94;2021-02-25-2021-03-03;89;13;40.6;9;69.2;0;0;1;7.7;3;23.1
94;2021-02-25-2021-03-03;90;5;35.7;5;100;0;0;0;0;0;0
94;2021-02-26-2021-03-04;09;2;18.2;2;100;0;0;0;0;0;0
94;2021-02-26-2021-03-04;19;20;28.2;14;70;0;0;1;5;5;25
94;2021-02-26-2021-03-04;29;41;38;33;80.5;0;0;0;0;8;19.5
94;2021-02-26-2021-03-04;39;31;34.8;27;87.1;0;0;2;6.5;2;6.5
94;2021-02-26-2021-03-04;49;21;28;13;61.9;0;0;3;14.3;5;23.8
94;2021-02-26-2021-03-04;59;29;30.5;23;79.3;0;0;2;6.9;4;13.8
94;2021-02-26-2021-03-04;69;28;31.1;26;92.9;0;0;1;3.6;1;3.6
94;2021-02-26-2021-03-04;79;14;18.9;12;85.7;0;0;0;0;2;14.3
94;2021-02-26-2021-03-04;89;13;37.1;8;61.5;0;0;1;7.7;4;30.8
94;2021-02-26-2021-03-04;90;4;36.4;4;100;0;0;0;0;0;0
94;2021-02-27-2021-03-05;09;6;35.3;2;33.3;0;0;4;66.7;0;0
94;2021-02-27-2021-03-05;19;22;30.6;16;72.7;0;0;5;22.7;1;4.5
94;2021-02-27-2021-03-05;29;43;38.1;36;83.7;0;0;0;0;7;16.3
94;2021-02-27-2021-03-05;39;33;33.7;27;81.8;0;0;3;9.1;3;9.1
94;2021-02-27-2021-03-05;49;19;24.4;11;57.9;0;0;5;26.3;3;15.8
94;2021-02-27-2021-03-05;59;25;25.5;21;84;0;0;2;8;2;8
94;2021-02-27-2021-03-05;69;23;27.4;22;95.7;0;0;0;0;1;4.3
94;2021-02-27-2021-03-05;79;10;15.6;9;90;0;0;0;0;1;10
94;2021-02-27-2021-03-05;89;10;27.8;5;50;0;0;1;10;4;40
94;2021-02-27-2021-03-05;90;2;22.2;2;100;0;0;0;0;0;0
94;2021-02-12-2021-02-18;0;180;36.4;112;62.2;2;1.1;21;11.7;45;25
94;2021-02-13-2021-02-19;0;171;32.8;100;58.5;2;1.2;27;15.8;42;24.6
94;2021-02-14-2021-02-20;0;169;31.8;98;58;2;1.2;30;17.8;39;23.1
94;2021-02-15-2021-02-21;0;169;31.6;99;58.6;2;1.2;29;17.2;39;23.1
94;2021-02-16-2021-02-22;0;166;27.6;102;61.4;3;1.8;25;15.1;36;21.7
94;2021-02-17-2021-02-23;0;173;27.8;109;63;3;1.7;24;13.9;37;21.4
94;2021-02-18-2021-02-24;0;185;28.7;126;68.1;1;0.5;23;12.4;35;18.9
94;2021-02-19-2021-02-25;0;180;28;125;69.4;1;0.6;19;10.6;35;19.4
94;2021-02-20-2021-02-26;0;186;28.5;130;69.9;1;0.5;13;7;42;22.6
94;2021-02-21-2021-02-27;0;178;28.2;127;71.3;1;0.6;11;6.2;39;21.9
94;2021-02-22-2021-02-28;0;181;28.7;128;70.7;1;0.6;12;6.6;40;22.1
94;2021-02-23-2021-03-01;0;165;28;118;71.5;0;0;7;4.2;40;24.2
94;2021-02-24-2021-03-02;0;173;27.3;134;77.5;0;0;4;2.3;35;20.2
94;2021-02-25-2021-03-03;0;175;27.4;135;77.1;0;0;7;4;33;18.9
94;2021-02-26-2021-03-04;0;203;30.8;162;79.8;0;0;10;4.9;31;15.3
94;2021-02-27-2021-03-05;0;193;28.8;151;78.2;0;0;20;10.4;22;11.4
52;2021-02-12-2021-02-18;09;165;74.3;83;50.3;7;4.2;15;9.1;60;36.4
52;2021-02-12-2021-02-18;19;568;68.2;240;42.3;38;6.7;35;6.2;255;44.9
52;2021-02-12-2021-02-18;29;578;66;236;40.8;49;8.5;36;6.2;257;44.5
52;2021-02-12-2021-02-18;39;517;69.7;240;46.4;35;6.8;25;4.8;217;42
52;2021-02-12-2021-02-18;49;567;71.2;258;45.5;26;4.6;31;5.5;252;44.4
52;2021-02-12-2021-02-18;59;521;69.7;225;43.2;15;2.9;28;5.4;253;48.6
52;2021-02-12-2021-02-18;69;369;71.1;143;38.8;7;1.9;25;6.8;194;52.6
52;2021-02-12-2021-02-18;79;240;69.8;89;37.1;12;5;15;6.2;124;51.7
52;2021-02-12-2021-02-18;89;210;67.3;76;36.2;5;2.4;15;7.1;114;54.3
52;2021-02-12-2021-02-18;90;150;75.4;54;36;3;2;15;10;78;52
52;2021-02-13-2021-02-19;09;168;74;82;48.8;8;4.8;12;7.1;66;39.3
52;2021-02-13-2021-02-19;19;594;70.2;254;42.8;37;6.2;33;5.6;270;45.5
52;2021-02-13-2021-02-19;29;625;68.8;248;39.7;54;8.6;38;6.1;285;45.6
52;2021-02-13-2021-02-19;39;560;70.9;239;42.7;36;6.4;27;4.8;258;46.1
52;2021-02-13-2021-02-19;49;605;73;278;46;34;5.6;30;5;263;43.5
52;2021-02-13-2021-02-19;59;589;73.3;253;43;20;3.4;26;4.4;290;49.2
52;2021-02-13-2021-02-19;69;391;72;145;37.1;10;2.6;25;6.4;211;54
52;2021-02-13-2021-02-19;79;252;71.2;93;36.9;12;4.8;16;6.3;131;52
52;2021-02-13-2021-02-19;89;225;69.9;73;32.4;5;2.2;17;7.6;130;57.8
52;2021-02-13-2021-02-19;90;139;74.3;45;32.4;3;2.2;13;9.4;78;56.1
52;2021-02-14-2021-02-20;09;171;75.3;81;47.4;8;4.7;14;8.2;68;39.8
52;2021-02-14-2021-02-20;19;626;71.4;261;41.7;47;7.5;36;5.8;282;45
52;2021-02-14-2021-02-20;29;660;71.5;275;41.7;55;8.3;38;5.8;292;44.2
52;2021-02-14-2021-02-20;39;602;72.9;249;41.4;40;6.6;33;5.5;280;46.5
52;2021-02-14-2021-02-20;49;650;74.4;295;45.4;38;5.8;33;5.1;284;43.7
52;2021-02-14-2021-02-20;59;613;74.6;263;42.9;22;3.6;28;4.6;300;48.9
52;2021-02-14-2021-02-20;69;417;72.9;159;38.1;12;2.9;29;7;217;52
52;2021-02-14-2021-02-20;79;270;72.2;105;38.9;11;4.1;21;7.8;133;49.3
52;2021-02-14-2021-02-20;89;232;73;77;33.2;6;2.6;16;6.9;133;57.3
52;2021-02-14-2021-02-20;90;139;73.2;47;33.8;2;1.4;12;8.6;78;56.1
52;2021-02-15-2021-02-21;09;165;73.7;81;49.1;6;3.6;12;7.3;66;40
52;2021-02-15-2021-02-21;19;633;72;265;41.9;49;7.7;39;6.2;280;44.2
52;2021-02-15-2021-02-21;29;672;71.4;283;42.1;55;8.2;41;6.1;293;43.6
52;2021-02-15-2021-02-21;39;608;72.2;253;41.6;39;6.4;33;5.4;283;46.5
52;2021-02-15-2021-02-21;49;657;74.5;299;45.5;41;6.2;33;5;284;43.2
52;2021-02-15-2021-02-21;59;613;74.5;263;42.9;22;3.6;26;4.2;302;49.3
52;2021-02-15-2021-02-21;69;427;73.9;164;38.4;11;2.6;31;7.3;221;51.8
52;2021-02-15-2021-02-21;79;270;72.4;105;38.9;11;4.1;22;8.1;132;48.9
52;2021-02-15-2021-02-21;89;236;74.4;84;35.6;6;2.5;17;7.2;129;54.7
52;2021-02-15-2021-02-21;90;147;73.5;48;32.7;4;2.7;12;8.2;83;56.5
52;2021-02-16-2021-02-22;09;168;72.4;76;45.2;5;3;13;7.7;74;44
52;2021-02-16-2021-02-22;19;670;72.3;287;42.8;48;7.2;49;7.3;286;42.7
52;2021-02-16-2021-02-22;29;717;71.8;310;43.2;60;8.4;48;6.7;299;41.7
52;2021-02-16-2021-02-22;39;625;71.1;272;43.5;49;7.8;38;6.1;266;42.6
52;2021-02-16-2021-02-22;49;664;73.7;304;45.8;45;6.8;33;5;282;42.5
52;2021-02-16-2021-02-22;59;626;73.5;263;42;27;4.3;32;5.1;304;48.6
52;2021-02-16-2021-02-22;69;427;74.7;179;41.9;14;3.3;33;7.7;201;47.1
52;2021-02-16-2021-02-22;79;297;74.4;119;40.1;14;4.7;23;7.7;141;47.5
52;2021-02-16-2021-02-22;89;237;76.5;87;36.7;7;3;20;8.4;123;51.9
52;2021-02-16-2021-02-22;90;138;73.4;45;32.6;6;4.3;10;7.2;77;55.8
52;2021-02-17-2021-02-23;09;184;72.4;80;43.5;8;4.3;16;8.7;80;43.5
52;2021-02-17-2021-02-23;19;673;71.7;302;44.9;47;7;44;6.5;280;41.6
52;2021-02-17-2021-02-23;29;729;72;314;43.1;63;8.6;48;6.6;304;41.7
52;2021-02-17-2021-02-23;39;651;71.5;287;44.1;50;7.7;36;5.5;278;42.7
52;2021-02-17-2021-02-23;49;647;72.1;310;47.9;49;7.6;30;4.6;258;39.9
52;2021-02-17-2021-02-23;59;638;71.9;289;45.3;33;5.2;30;4.7;286;44.8
52;2021-02-17-2021-02-23;69;412;74.1;179;43.4;15;3.6;30;7.3;188;45.6
52;2021-02-17-2021-02-23;79;305;71.8;127;41.6;15;4.9;25;8.2;138;45.2
52;2021-02-17-2021-02-23;89;234;74.1;96;41;7;3;19;8.1;112;47.9
52;2021-02-17-2021-02-23;90;149;76.4;47;31.5;8;5.4;8;5.4;86;57.7
52;2021-02-18-2021-02-24;09;184;73.9;76;41.3;11;6;14;7.6;83;45.1
52;2021-02-18-2021-02-24;19;646;71.4;292;45.2;55;8.5;39;6;260;40.2
52;2021-02-18-2021-02-24;29;733;72.4;331;45.2;69;9.4;50;6.8;283;38.6
52;2021-02-18-2021-02-24;39;643;71.3;284;44.2;46;7.2;43;6.7;270;42
52;2021-02-18-2021-02-24;49;661;72.2;316;47.8;55;8.3;31;4.7;259;39.2
52;2021-02-18-2021-02-24;59;620;72.5;285;46;35;5.6;28;4.5;272;43.9
52;2021-02-18-2021-02-24;69;385;72.4;176;45.7;18;4.7;28;7.3;163;42.3
52;2021-02-18-2021-02-24;79;307;69.1;128;41.7;14;4.6;23;7.5;142;46.3
52;2021-02-18-2021-02-24;89;243;73.6;94;38.7;8;3.3;20;8.2;121;49.8
52;2021-02-18-2021-02-24;90;136;67.7;36;26.5;8;5.9;5;3.7;87;64
52;2021-02-19-2021-02-25;09;190;76.9;79;41.6;12;6.3;15;7.9;84;44.2
52;2021-02-19-2021-02-25;19;661;71.8;322;48.7;52;7.9;40;6.1;247;37.4
52;2021-02-19-2021-02-25;29;704;72.4;322;45.7;69;9.8;57;8.1;256;36.4
52;2021-02-19-2021-02-25;39;645;70.2;296;45.9;46;7.1;44;6.8;259;40.2
52;2021-02-19-2021-02-25;49;672;73.2;332;49.4;53;7.9;35;5.2;252;37.5
52;2021-02-19-2021-02-25;59;601;71.4;289;48.1;36;6;30;5;246;40.9
52;2021-02-19-2021-02-25;69;388;68.9;185;47.7;21;5.4;25;6.4;157;40.5
52;2021-02-19-2021-02-25;79;320;70;134;41.9;14;4.4;25;7.8;147;45.9
52;2021-02-19-2021-02-25;89;244;75.5;95;38.9;6;2.5;18;7.4;125;51.2
52;2021-02-19-2021-02-25;90;134;70.2;36;26.9;9;6.7;6;4.5;83;61.9
52;2021-02-20-2021-02-26;09;189;77.8;76;40.2;12;6.3;17;9;84;44.4
52;2021-02-20-2021-02-26;19;691;73.6;352;50.9;60;8.7;44;6.4;235;34
52;2021-02-20-2021-02-26;29;684;74.1;344;50.3;59;8.6;52;7.6;229;33.5
52;2021-02-20-2021-02-26;39;628;70.8;309;49.2;46;7.3;42;6.7;231;36.8
52;2021-02-20-2021-02-26;49;674;72.6;338;50.1;49;7.3;34;5;253;37.5
52;2021-02-20-2021-02-26;59;595;71.3;305;51.3;38;6.4;31;5.2;221;37.1
52;2021-02-20-2021-02-26;69;402;70.8;201;50;19;4.7;21;5.2;161;40
52;2021-02-20-2021-02-26;79;326;71.8;142;43.6;13;4;26;8;145;44.5
52;2021-02-20-2021-02-26;89;238;76.3;96;40.3;9;3.8;16;6.7;117;49.2
